,isbn,title,rating,age,UserID,description,num_pages,image_url,emotion_NRC
190,9780394965802,The Butter Battle Book,5.0,7,154,"Engaged in a long-running battle, the Yooks and the Zooks develop more and more sophisticated weaponry as they attempt to outdo each other.",0,https://covers.openlibrary.org/b/id/4230008-L.jpg,
191,805068481,Alphabet Under Construction,5.0,4,155,"<b>An artist's approach to introducing the alphabet</b><br /><br /><i>Mouse airbrushes the A,</i><br /><i>buttons the B,</i><br /><i>carves the C . . .</i><br /><br />Mouse is hard at work constructing each letter of the alphabet. He dyes the D, erases the E, and folds the F. Mouse works his way right through to Z, constructing an alphabet that surpasses even the wildest artistic imagination.<br /><br />A bright, beautiful concept book from best selling picture book Denise Fleming.",0,https://images.gr-assets.com/books/1312030185m/3634186.jpg,
192,141307080,the gadget war,5.0,7,154,School becomes a battleground when an instant rivalry develops between two third graders determined to prove who is the best inventor.,80,https://covers.openlibrary.org/b/id/108504-L.jpg,
193,27701301,Hatchet,4.0,10,156,"On his way to visit his recently divorced father in the Canadian mountains, thirteen-year-old Brian Robeson is the only survivor when the single-engine plane crashes. His body battered, his clothes in shreds, Brian must now stay alive in the boundless Canadian wilderness.<br /><br />More than a survival story, <b>Hatchet</b> is a tale of tough decisions. When all is stripped down to the barest essentials, Brian discovers some stark and simple truths: Self-pity doesn't work. Despair doesn't work. And if Brian is to survive physically as well as mentally, he must discover courage.",195,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,
194,9780439813907,Evie the Mist Fairy,5.0,7,157,"Evie, the mist fairy might have caused Wetherbury to get all fogged up by loosing her feather, and the weather fairies must bring back the good weather.",63,https://covers.openlibrary.org/b/id/-1-L.jpg,
195,9780545457033,Olympia the Games Fairy,5.0,6,158,"""There\'s a triathlon in town! Kirsty and Rachel are excited to watch the swimming, biking, and running events. But when people start swimming in circles, losing bike tires, and tripping over their own feet, the girls know something is wrong. Sure enough, Olympia the Games Fairy\'s magic objects have disappeared! Olympia needs help tracking down her missing magic. If they don\'t find it in time, the triathlon and the Fairyland Games will be ruined! Can Rachel and Kirsty go for the gold--and come to the rescue?""--P. [4] of cover.",0,https://covers.openlibrary.org/b/id/10193927-L.jpg,
196,9780545070928,Louise the Lily Fairy,5.0,7,159,"""Rachel and Kirsty are close to finding Louise the Lily Fairy\'s petal on a little island. But then the goblins steal the petal -- and the girls\' boat! Can Louise save the day?"" -- P. [4] of cover.",0,https://covers.openlibrary.org/b/id/10085110-L.jpg,
197,9780545202589,Gemma the Gymnastics Fairy,5.0,7,157,"[""While everyone in Fairyland is getting ready for the Fairy Olympics, Jack Frost's goblins steal the Sports Fairies' magic objects, and Rachel and Kristy must get back Gemma's magic hoop.""]",65,https://covers.openlibrary.org/b/id/10087566-L.jpg,
198,740756834,FoxTrot: How Come I'm Always Luigi?,5.0,10,160,"In 1988, a comic strip burst onto the funny pages of America's newspapers with attitude, wit, and a big dose of reality when it comes to family dynamics.  Today, FoxTrot is one of the most popular and lauded strips around.  How Come I'm Always Luigi? is the latest saga of the slightly off-center Fox family, parents Roger and Andy, teenagers Peter and Paige, 10-year-old brainiac Jason, and pet iguana Quincy. This new collection of cartoons continues their mishaps and misadventures as they battle with school, work, video games, and of course, each other.  Anyone who's ever experienced the trying turmoil of family life will relish this latest collection of FoxTrot-a strip that inspires laughs and instant identification like few others.",128,https://covers.openlibrary.org/b/id/470118-L.jpg,
199,9780740713910,FoxTrot: Death By Field Trip,5.0,10,160,"Follows the adventures of teenagers Peter and Paige and their little
brother Jason as they squabble and survive in the complex modern world.",128,https://covers.openlibrary.org/b/id/469414-L.jpg,
200,9780064407663,A Series Of Unfortunate Events ,5.0,10,160,"Violet, Klaus, and Sunny Baudelaire are intelligent children. They are
charming, and resourceful, and have pleasant facial features.
Unfortunately, they are exceptionally unlucky. In the first two books
alone, the three youngsters encounter a greedy and repulsive villain, itchy
clothing, a disastrous fire, a plot to steal their fortune, a lumpy bed, a
deadly serpent, a large brass reading lamp, a long knife, and a terrible
odour. In the tradition of great storytellers, from Dickens to Dahl, comes
an exquisitely dark comedy that is both literary and irreverent, hilarious
and deftly crafted. Never before has a tale of three likeable and
unfortunate children been quite so enchanting, or quite so uproariously
unhappy. Ages 10+",162,https://covers.openlibrary.org/b/id/-1-L.jpg,
201,9780062083081,Fancy Nancy: Too Many Tutus,4.0,5,161,"[""When Nancy's class hosts a swap-and-shop, Nancy finds the perfect tutu, but her mother tells her she already has too many tutus.""]",0,https://covers.openlibrary.org/b/id/7521444-L.jpg,
202,9780545418010,Goosebumps Most Wanted: Frankenstein's Dog,5.0,10,101,"The infamous, Most Wanted Goosebumps characters are out on the loose and they're coming after you! Catch them all undead or alive!  Kat is reluctant to visit her Uncle Vic Frankenstein because of all the rumors about him. People in the small town where he lives say he's a mad scientist like his great-grandfather, Victor Frankenstein, who created a monster that came alive and terrorized the town. But Kat is relieved to find that even though he lives in a dark, old castle-like mansion, Uncle Vic is a quiet, gentle man, a scientist interested in building robots with artificial intelligence. Also, Kat loves Poochie, Vic's small, adorable, fluffy white dog, funny and playful. But after an accident occurs in her uncle's lab, strange things begin to happen.   Has Kat created a monster? Or is something else responsible for the horror that is unleashed?",160,https://covers.openlibrary.org/b/id/8595784-L.jpg,
203,786856297,Percy Jackson and the Olympians - The Lightning Thief,5.0,8,162,"Percy Jackson is about to be kicked out of boarding school... again. And that's the least of his troubles. Lately, mythological monsters and the gods of Mount Olympus seem to be walking straight out of the pages of Percy's Greek mythology textbook and into his life. And worse, he's angered a few of them. Zeus' master lightning bolt has been stolen, and Percy is the prime suspect.<br /><br />Now Percy and his friends have just ten days to find and return Zeus' stolen property and bring peace to a warring Mount Olympus. But to succeed on his quest, Percy will have to do more than catch the true thief: he must come to terms with the father who abandoned him; solve the riddle of the Oracle, which warns him of betrayal by a friend; and unravel a treachery more powerful than the gods themselves.",384,https://images.gr-assets.com/books/1395021460m/21473404.jpg,
204,9780345491770,Garfield: Spills The Beans,5.0,10,160,"Garfield, the felonious feline, is up to his old tricks again—and he doesn’t care who knows it. Whether the victim is John, Odie, or some unsuspecting spider, Garfield is always guilty of fun in the first degree!",93,http://books.google.com/books/content?id=GqlCDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
205,439341167,Scooby-Doo: Football Fright,3.0,4,163,"Scooby-Doo, that lovable canine super-sleuth,is a Scholastic star. The myseries in this reading format are easy to read and fun to solve.   The Scooby-Doo Readers are a level above the Picture Clue Books. The text is easy-to-read and the art is bold and full-bleed, making these an appealing Level 2 reader.  Go team! Scooby and the gang love to cheer for their favorite football team, but there's something strange about the fans at this game. Are space aliens watching the game as well? It looks like another mystery for Scooby and the gang!",32,https://covers.openlibrary.org/b/id/6560492-L.jpg,
206,9780060525507,Warriors: Into The Wild,5.0,10,160,"As prophesized, a young house cat becomes an apprentice warrior in a clan of wild cats, where he faces many dangers and treachery both within and outside of his new clan.",288,https://covers.openlibrary.org/b/id/9391940-L.jpg,
207,9781449426668,AAAA!: A FoxTrot Kids Edition ,5.0,10,164,"AAAA! That's the sound heard often from the the Fox siblings as only sister
Paige discovers Quincy the iguana has eaten her homework, older brother
Peter applies permanent marker on his face drawing a fake goatee, and
younger brother and expert video gamer Jason loses to Paige. Throw in the
AAAAs as mother Andy exclaims while dodging thrown balls in the house and
backyard-grilling disaster dad Roger blows up another grill, and you have
the perfect equation for a family that every kid can relate to. Including
cartoons from previously published books, this kid-targeted book portrays a
not so typical look at how a year unfolds in the Fox family.",0,http://books.google.com/books/content?id=eNWb2sZbpZYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
208,9780545090544,The 39 clues book 1: The maze of bones,5.0,10,160,"The first book in the #1 bestselling phenomenon sends readers around the world on the hunt for the 39 Clues! <br />Minutes before she died Grace Cahill changed her will, leaving her decendants an impossible decision: ""You have a choice - one million dollars or a clue."" <br />Grace is the last matriarch of the Cahills, the world's most powerful family. Everyone from Napoleon to Houdini is related to the Cahills, yet the source of the family power is lost. 39 Clues hidden around the world will reveal the family's secret, but no one has been able to assemble them. Now the clues race is on, and young Amy and Dan must decide what's important: hunting clues or uncovering what REALLY happened to their parents.<br />",220,https://covers.openlibrary.org/b/id/5723136-L.jpg,
209,440407079,Blubber,5.0,10,160,"<i>Blubber is a good name for her</i>, the note from Wendy says about Linda. Jill crumples it up and leaves it on the corner of her desk. She doesn't want to think about Linda or her dumb report on the whale just now. Jill wants to think about Halloween.<br /><br />But Robby grabs the note, and before Linda stops talking it has gone halfway around the room.<br /><br />That's where it all starts. There's something about Linda that makes a lot of kids in her fifth-grade class want to see how far they can go -- but nobody, least of all Jill, expects the fun to end where it does.<br /><br />A <i>New York Times</i> Outstanding Book of the Year",0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,
210,9780545161992,goosebumps horrorland: slappy new year,5.0,8,165,"Take a little Horror home with you!<br /><br />Ray Gordon is a brave kid. He wants to try out all of the scariest rides at HorrorLand. Unfortunately, his brother, Brandon, is scared of everything--loud noises, roller coasters, and even the wooden dummy named Slappy that Ray gets from Jonathan Chiller's gift shop. There's something not quite right about the evil look on the puppet's face. Ray usually enjoys scaring Brandon but his parents made him promise to stop it, if he wants to have his huge New Year's Eve party. Which is why it is so strange that things keep happening to his younger brother. <br />",0,https://covers.openlibrary.org/b/id/7235625-L.jpg,
211,399241620,Olivia Kidney and the Exit Academy,4.0,10,167,"What is it with Olivia Kidney and ghosts? No matter where she goes, they follow. Even when she moves into a brownstone in New York City, there is no escape from the weirdness that is Olivia Kidney's life. Her new living room is entirely submerged under water, and Olivia has to navigate in a boat past bobbing furniture and snapping turtles just to get to her bedroom. Complete strangers show up in the middle of the night to practice bumping into walls! And then, of course, there are the ghosts. This house holds secrets-Olivia can feel it. Why, she wonders, was she invited to live here? Come enter the amazing world of Olivia Kidney. At once moving and laugh-out-loud funny, it will forever capture your imagination. Ellen Potter is the freshest thing to happen to young fiction since Lemony Snicket.",252,https://images.gr-assets.com/books/1309287047m/1216187.jpg,
212,9781416975335,Take Two,5.0,12,168,"Identical twins Payton and Emma continue to navigate life in middle school as they serve their punishment for having fooled people by trading places, and they learn that their own identities are usually best.",0,https://covers.openlibrary.org/b/id/9052429-L.jpg,
213,789414899,Dracula,4.0,11,169,"After discovering the double identity of the wealthy Transylvanian
nobleman, Count Dracula, a small group of people vow to rid the world of
the evil vampire. Illustrated notes throughout the text explain the
historical background of the story.",0,https://covers.openlibrary.org/b/id/551684-L.jpg,
214,9780061473791,Jake Ransom and the Skull King's Shadow,5.0,9,170,"Connecticut middle-schooler Jake and his older sister Kady are transported by a Mayan artifact to a strange world inhabited by a mix of people from long-lost civilizations who are threatened by prehistoric creatures and an evil alchemist, the Skull King.",0,https://covers.openlibrary.org/b/id/6657551-L.jpg,
215,1575131544,Megan and the Borealis Butterfly,2.0,9,170,"Transported by the magic mirror to the Amazon rain forest, Megan meets a girl searching for specimens of an endangered species of butterfly",0,https://covers.openlibrary.org/b/id/3739736-L.jpg,
216,9780385742900,The Flame in the Mist,5.0,11,169,Thirteen-year-old Jemma finds herself in a race for her life when she discovers an ancient prophecy that reveals the truth about her past and an unimaginably great and dangerous destiny--to defeat the evil Agromonds and restore peace and sunlight to Anglavia.,0,https://covers.openlibrary.org/b/id/8255479-L.jpg,
217,9780394900018,the cat in the hat ,5.0,8,171,Two children sitting at home on a rainy day are visited by the Cat in the Hat who shows them some tricks and games.,0,https://covers.openlibrary.org/b/id/7347389-L.jpg,
218,9780061961113,The Familiars: Secrets of the Crown,5.0,11,172,"Prepare for the unfamiliar<br /><br />When every bit of human magic disappears suddenly from Vastia, it falls on the familiars--Aldwyn the telekinetic cat, Skylar the know-it-all blue jay, and Gilbert the gullible tree frog--to find the Crown of the Snow Leopard, an ancient relic that can reverse the curse. They learn that the only way to do this is by following in the paw prints of Aldwyn's missing father, who went searching for the Crown several years earlier. This magical spirit trail extends into the Beyond, where our heroes encounter new enemies and danger, while Aldwyn learns about his mysterious past.<br /><br />Full of high-flying adventure and heartwarming friendships, <em>Secrets of the Crown</em> will make readers want to get even more familiar with The Familiars!",0,https://covers.openlibrary.org/b/id/7318546-L.jpg,
219,9781423128991,Kingdom Keepers:Disney in Shadows ,5.0,13,173,"When Disney Imagineers installed hologram guides for the Magic Kingdom, using teenage models they had no idea the technology might backfire. But backfire it did: some nights when the kids go to sleep, they wake up in one of the Disney parks as a hologram.<br /><br />With the adventures set forth in the first books now behind them, Kingdom Keepers 3: Disney In Shadow follows the five teens, Finn, Philby, Willa, Charlene, and Maybeck as they search to find Wayne, their mentor and head Imagineer who has mysteriously gone missing. Concerned Wayne has been abducted by the Overtakers--Disney villains, who along with other Disney characters, take over the parks when the turnstiles stop spinning, and want desperately to steer the parks to a far darker place--the five kids pick up a major clue from a close friend, Jez, whose dreams (nightmares, really) often accurately predict the future. <br /><br />The very few clues from Jez's dream lead the kids into Disney's Hollywood Studios and Epcot--through imaginary worlds that become real, by imaginary kids who are real. Each clue seems tied to the last, and with the stakes growing ever higher, what starts out as a puzzle ends up as a fight for their lives. Through a transparent paper box, a quest for a sword, rides on Soarin' and Maelstrom, life-and-death encounters with giant snakes, and a devious Maleficent, the Kingdom Keepers not only begin to decipher deeper meanings to the clues, but discover new truths about themselves and their ever-growing friendships.",545,https://covers.openlibrary.org/b/id/6426744-L.jpg,
220,9781407116341,goosebumps horrorland: when the ghost dog howls,4.0,8,174,"Take a little Horror home with you!  Twelve-year-olds Andy and Marnie had an awesome week in HorrorLand-despite their freaky encounter with Murder the Clown and the zombie mob. Then they think they've won big when they get a FREE souvenir from HorrorLand's Chiller House-and they're not so worried that the shopkeeper said they'd have to ""pay later."" Or that the hound's tooth is rumored to be haunted. It's totally worth the risk to have a tooth that grants wishes. But when Andy hears howling at night and Marnie starts acting strange, they begin to rethink the gift from HorrorLand.",137,https://covers.openlibrary.org/b/id/7235626-L.jpg,
221,375812776,Andrew lost: On the dog,5.0,6,175,"When Andrew's latest invention, the Atom Sucker, goes haywire, Andrew and Judy are shrunk down to microscopic level! Andrew and Judy find themselves lost on their neighbor's dog, where they encounter everything from colossal fleas to crab-like eyelash mites. Now they have to find their way back to the Atom Sucker and get unshrunk before it's too late!",78,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,
222,1442411929,Dork Diaries tales from a not so graceful ice princess,5.0,10,176,"In the fourth book of the New York Times bestselling series that’s as popular as it is dorky, Nikki Maxwell is determined to help out her crush!  Nikki Maxwell isn’t at all surprised to find out that her crush Brandon volunteers at a local animal shelter. He’s such a sweet guy—of course he wants to help those adorable puppies! Then Brandon tells her that the shelter is in danger of closing, and Nikki knows she can’t let that happen. Especially when she discovers a shocking secret about Brandon that makes keeping that shelter open more important than ever. So Nikki and her friends Chloe and Zoey enter an ice skating competition to help raise money for the shelter, but (big surprise) MacKenzie has to stick her nose in and cause trouble so that she can be the one to swoop in and save the day. No way will Nikki let that happen: She’ll just have to come up with some extra creative ideas this time!",0,https://images.gr-assets.com/books/1338577810m/13182787.jpg,
223,394876164,I Want to be Somebody New,0.0,8,178,"Spot, the chameleon-like leopard star of <i>Put Me in the Zoo</i>, is through with life in the zoo. And with changing his spots, too. Now he's into changing his <i>shape, </i>and he wants to be somebody new! But as Spot soon discovers, it's not easy being as big as an elephant or as tall as a giraffe or as small as a mouse. In fact, sometimes it's easiest just being yourself, as he-- and young readers--learn in this cheerful, rhyming Beginner Book about self-acceptance.<br /><br />",40,https://images.gr-assets.com/books/1320393593m/1359156.jpg,
224,9781426306884,"Wierd but True, 300 Outrageous Facts",4.0,11,179,"Did you know that a great white shark can weigh as much as 15 gorillas? That meteorites the size of basketballs land on Earth about once a month? Kids will devour more than 300 wacky facts in <i>Weird but True! 2</i>--the second installment in a lively new spin-off series from the award-winning <i>National Geographic Kids</i> magazine.<br /><i>National Geographic Kids</i> is the nation's largest magazine for children, with more than 1.3 million subscribers and 5 million readers. The brand is rapidly gaining traction in the book market, with the huge success of National Geographic Readers and the <i>National Geographic Kids Almanac.</i> Straight from the pages of the magazine's top-scoring feature, this little book is chock-full of tremendous fun. It's packed with even more of the wild-n-wacky facts, whimsical designs, and all-out reading fun that made the first <i>Weird but True</i> volume an early success.<br />This book's compact size makes it easy to handle and fun to browse. Eye-popping photos and bold, colorful graphics nab kids' attention and entice them to read. Brain-bending facts cover a broad range of topics, from science to foods to pop culture and just about everything else under the sun. Kids will have so much fun that they won't even realize they're learning.",0,https://images.gr-assets.com/books/1320532870m/7721573.jpg,
225,9780545013031,How I Survived Middle School Series,4.0,11,180,"<div>Bestselling author Nancy Krulik delves into the mind of a twelve-year-old who is trying to survive middle school.<br /><br />Joyce Kilmer Middle School is holding a fundraising carnival, and Jenny and her rival Addie make a bet that each girl will raise more money than the other. The loser will have to wear her pajamas to school! The competition gets even hotter with the arrival of a stylish new girl. Will she join Addie's group, The Pops, or will she help Jenny and her friends? Someone's going to be wearing bunny slipper to school-will it be Jenny?<br /></div>",96,https://covers.openlibrary.org/b/id/6543974-L.jpg,
226,9780316228190,Twilight Sparkle and the Crystal Heart Spell,5.0,9,122,"""Twilight Sparkle, a very special pony and a loyal apprentice of Princess Celestia, sets off on an adventure to find the Crystal Heart Spell and learn to be a true leader""-- Provided by publisher.",131,https://covers.openlibrary.org/b/id/None-L.jpg,
227,9780375868702,Emerald Atlas,5.0,8,181,"Called ""A new Narnia for the tween set"" by the <i>New York Times</i> and perfect for fans of the His Dark Materials series, <i>The Emerald Atlas</i> brims with humor and action as it charts Kate, Michael, and Emma's extraordinary adventures through an unforgettable, enchanted world.<br /><br />These three siblings have been in one orphanage after another for the last ten years, passed along like lost baggage.<br /><br />Yet these unwanted children are more remarkable than they could possibly imagine. Ripped from their parents as babies, they are being protected from a horrible evil of devastating power, an evil they know nothing about.<br /><br />Until now.<br /><br />Before long, Kate, Michael, and Emma are on a journey through time to dangerous and secret corners of the world...a journey of allies and enemies, of magic and mayhem. And -- if an ancient prophesy is correct -- what they do can change history, and it is up to them to set things right.",0,https://covers.openlibrary.org/b/id/6744271-L.jpg,
228,1415626952,Madeline and the Gypsies,5.0,6,103,"Pepito, son of the Spanish Ambassador, and Madeline, rescued by gypsies during a storm, travel and perform with their wandering friends until they again find Miss Clavel.",0,,
229,9780545160452,havoc,0.0,9,182,"""Everyone knows the rumors--if you gather the right things and say the right words, you\'ll be taken to Malice, a world that exists within a terrifying comic book. Seth managed to escape from Malice, but it meant leaving his best friend, Kady, trapped there. And he\'s not sure whether he should try to take down the Malice comic from his own world or go back with an artifact he thinks can help from within. He is sure that he\'s desperate to save Kady. Meanwhile, Kady has her own battles to fight. She\'s trying to find Havoc, a rebel group of kids who want to fight Tall Jake, Malice\'s cruel overlord. But she can\'t help feeling that someone\'s watching her and that Tall Jake knows what her plans are before she puts them into action. Malice is spreading. Tall Jake is gaining influence on the world outside the comic. Seth and Kady think that if they gather the right objects and find the right people, they\'ll be able to defeat Tall Jake once and for all. The only question is...how?""--Dust cover flap.",0,https://covers.openlibrary.org/b/id/6596026-L.jpg,
230,439678137,Gregor the Overlander,4.0,10,130,"In the irresistible first novel by the author of The Hunger Games, a boy embarks on a dangerous quest in order to fulfill his destiny -- and find his father. New cover art coming July 1st! <br />In the first novel of the New York Times bestselling series by Suzanne Collins, author of The Hunger Games, young Gregor falls through a grate in the laundry room of his apartment building and hurtles into the dark Underland. This strange world is on the brink of war, and Gregor's arrival is no accident. A prophecy foretells that Gregor has a role to play in the Underland's uncertain future. Gregor wants no part of it -- until he realizes it's the only way to solve the mystery of his father's disappearance. Gregor embarks on a dangerous adventure that will change both him and the Underland forever.",320,https://images.gr-assets.com/books/1399706933m/537052.jpg,
231,9781616550547,Avatar The Last Airbender: The Search Part 1,5.0,11,184,"Following the war, the new Fire Lord Zuko plans a search for his long-lost
mother--and must ask for help from his deranged sister Azula.",76,https://covers.openlibrary.org/b/id/8992519-L.jpg,
232,9780375847219,White House White-out,5.0,8,185,"[""When Dink, Josh, and Ruth Rose visit Washington, D.C., just before Christmas, they are inadvertently caught up in a kidnapping plot that was intended for the president's dog, but also involves the president's stepdaughter and her friend Marshall.""]",124,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,
233,9781423105459,Kingdom Keepers Disney After Dark,5.0,13,173,"In this fantastic thriller, five teenagers are hired by Disney as actors for its newest technology, Daylight Hologram Images. Soon, the kids are pitted against Disney villains and witches that threaten both the future of Walt Disney World and the stability of the world outside the park's walls.",324,https://covers.openlibrary.org/b/id/1817777-L.jpg,
234,9780689802461,Lousy Rotten Stinkin' Grapes,5.0,4,149,"Retells the fable of a frustrated fox that, after many tries to reach a high bunch of grapes, decides they must be sour anyway.",0,https://covers.openlibrary.org/b/id/9297949-L.jpg,
235,786856297,Percy Jackson Book 1  The lightning thief,5.0,10,186,"Percy Jackson is about to be kicked out of boarding school... again. And that's the least of his troubles. Lately, mythological monsters and the gods of Mount Olympus seem to be walking straight out of the pages of Percy's Greek mythology textbook and into his life. And worse, he's angered a few of them. Zeus' master lightning bolt has been stolen, and Percy is the prime suspect.<br /><br />Now Percy and his friends have just ten days to find and return Zeus' stolen property and bring peace to a warring Mount Olympus. But to succeed on his quest, Percy will have to do more than catch the true thief: he must come to terms with the father who abandoned him; solve the riddle of the Oracle, which warns him of betrayal by a friend; and unravel a treachery more powerful than the gods themselves.",384,https://images.gr-assets.com/books/1395021460m/21473404.jpg,
236,9780316113694,The name of this book is secret,5.0,10,186,"Two eleven-year-old misfits try to solve the mystery of a dead magician and stop the evil Dr. L and Ms. Mauvais, who are searching for the secret of immortality.",360,https://covers.openlibrary.org/b/id/6136549-L.jpg,
237,9780439672450,Ice Fire,5.0,12,187,"The second in a series from bestselling author Chris d'Lacey. Full of adventure and suspense, this novel about dragons reveals the truth of the fire within.  When David is assigned an essay on the history of dragons, there is only one thing he knows for sure---he wants to win the prize of a research trip to the Arctic.  As David begins to dig deeper into the past, he finds himself drawn down a path from which there is no going back . . . to the very heart of the legend of dragons, and the mysterious, ancient secret of the icefire.",421,https://covers.openlibrary.org/b/id/8784092-L.jpg,
238,9781599903781,Book of a Thousand Days,5.0,11,188,"[""Fifteen-year-old Dashti, sworn to obey her sixteen-year-old mistress, the Lady Saren, shares Saren's years of punishment locked in a tower, then brings her safely to the lands of her true love, where both must hide who they are as they work as kitchen maids.""]",336,https://covers.openlibrary.org/b/id/6304423-L.jpg,
239,61992259,The One and Only Ivan,5.0,9,189,"Ivan is an easygoing gorilla. Living at the Exit 8 Big Top Mall and Video Arcade, he has grown accustomed to humans watching him through the glass walls of his domain. He rarely misses his life in the jungle. In fact, he hardly ever thinks about it at all.<br /><br />Instead, Ivan thinks about TV shows he's seen and about his friends Stella, an elderly elephant, and Bob, a stray dog. But mostly Ivan thinks about art and how to capture the taste of a mango or the sound of leaves with color and a well-placed line.<br /><br />Then he meets Ruby, a baby elephant taken from her family, and she makes Ivan see their home--and his own art--through new eyes. When Ruby arrives, change comes with her, and it's up to Ivan to make it a change for the better.<br /><br />Katherine Applegate blends humor and poignancy to create Ivan's unforgettable first-person narration in a story of friendship, art, and hope.",0,https://images.gr-assets.com/books/1424981397m/11594337.jpg,
240,9780060283292,If you take a mouse to school ,5.0,9,190,"If you take a mouse to school, he'll ask you for your lunch box. When you give him your lunch box, he'll want a sandwich to go in it. Then he'll need a notebook and some pencils. He'll probably want to share your backpack, too.  The famous mouse from If You Take a Mouse to the Movies and If You Give a Mouse a Cookie is back for his first day of school. Only Laura Numeroff and Felicia Bond could make school this much fun!  A perfect addition to the classic and beloved series—be sure to collect them all!",0,https://covers.openlibrary.org/b/id/24732-L.jpg,
241,9780689806698,frindle,5.0,8,191,"[""When he decides to turn his fifth grade teacher's love of the dictionary around on her, clever Nick Allen invents a new word and begins a chain of events that quickly moves beyond his control.""]",105,https://covers.openlibrary.org/b/id/434060-L.jpg,
242,054506967X,Harry potter and the sorcerer's stone,4.0,10,192,<br /><br />New Jacket artwork by Mary GrandPre<br />Additional four-color frontispiece artwork from Mary GrandPre<br />Two pages of special content from J.K. Rowling<br />Full cloth case with gold stamping<br /><br />28 million copies sold worldwide!,0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,
243,439622476,Stanford Wong Flunks Big-Time,4.0,11,188,"After flunking sixth-grade English, basketball prodigy Stanford Wong must struggle to pass his summer-school class, keep his failure a secret from his friends, and satisy his academically demanding father.",0,https://covers.openlibrary.org/b/id/278679-L.jpg,
244,9780545139700,Harry Potter Book 7: Harry Potter and the Deathly Hallows,5.0,11,172,"It's no longer safe for Harry at Hogwarts, so he and his best friends, Ron and Hermione, are on the run. Professor Dumbledore has given them clues about what they need to do to defeat the dark wizard, Lord Voldemort, once and for all, but it's up to them to figure out what these hints and suggestions really mean. Their cross-country odyssey has them searching desperately for the answers, while evading capture or death at every turn. At the same time, their friendship, fortitude, and sense of right and wrong are tested in ways they never could have imagined. The ultimate battle between good and evil that closes out this final chapter of the epic series takes place where Harry's Wizarding life began: at Hogwarts. The satisfying conclusion offers shocking last-minute twists, incredible acts of courage, powerful new forms of magic, and the resolution of many mysteries. Above all, this intense, cathartic book serves as a clear statement of the message at the heart of the Harry Potter series: that choice matters much more than destiny, and that love will always triumph over death. Series Information: Eleven-year-old Harry Potter is an orphan living with his cruel aunt and uncle when he makes a discovery that will change his life forever: he is a wizard. He is whisked away to the mystical Hogwarts School of Witchcraft and Wizardry to learn magical skills, from potions to spells to flying on broomsticks. But an evil power is rising, the same one that threatened to destroy the entire world when Harry was only a baby. As Harry learns the truth about his family, his childhood, and his mysterious lightning-bolt-shaped scar, he finds unforgettable friendship, a loving surrogate family, and the courage to face the darkest force ever to menace the wizarding world. These charming and engrossing books bring an intensely detailed and captivating world to life and are perfect for enjoying individually or reading aloud.<br />--scholastic.com",784,https://covers.openlibrary.org/b/id/6304389-L.jpg,
245,9781416909842,No Talking,5.0,8,191,"The noisy fifth grade boys of Laketon Elementary School challenge the equally loud fifth grade girls to a ""no talking"" contest.",160,https://covers.openlibrary.org/b/id/8761948-L.jpg,
246,9781599908410,Unlocking the Spell,5.0,13,173,"Princess Annabelle, who is immune to magic and can temporarily reverse
spells put on others, encounters various fairy tale characters when she
embarks on an expedition into the woods to find a dwarf responsible for
turning Sleeping Beauty's prince into a bear. By the author of The Frog
Princess.",0,https://covers.openlibrary.org/b/id/7414674-L.jpg,
247,9780142414330,Savvy,5.0,13,173,"Recounts the adventures of Mibs Beaumont, whose thirteenth birthday has revealed her ""savvy""--a magical power unique to each member of her family--just as her father is injured in a terrible accident.",368,https://covers.openlibrary.org/b/id/6301640-L.jpg,
248,9780446618892,School's Out- Forever,5.0,10,194,"""Adventure, fighting, backstabbing and love abound"" (VOYA) in this action-packed follow-up to the #1 New York Times blockbuster MAXIMUM RIDE: THE ANGEL EXPERIMENT, now available in paperback. The heart-stopping quest of six winged kids--led by fourteen-year-old Max--to find their parents and investigate the mind-blowing mystery of their ultimate destiny continues when they're taken under the wing of an FBI agent and attempt, for the first time, to live ""normal"" lives. But going to school and making friends doesn't stop them from being relentlessly hunted by sinister spies, who lead Max to face her most frightening match yet: a new and better version of herself.",412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,
249,9780385906647,When You Reach Me,4.0,7,196,"As her mother prepares to be a contestant on the 1970s television game show, ""The $20,000 Pyramid,"" a twelve-year-old New York City girl tries to make sense of a series of mysterious notes received from an anonymous source that seems to defy the laws of time and space.",0,http://books.google.com/books/content?id=BQUpAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
